id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1fIWT6gjQjsSzAbp5mk_qLf5bx83ff3XG,EHP Final Screening Memo 10-14-09 Clarification.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,49615,2025-11-19T18:57:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/PSGP,PSGP,application,vnd.openxmlformats-officedocument.wordprocessingml.document,EHP Final Screening Memo 10-14-09 Clarification,docx
1BUnAH2VL_UPhP4Gwe6IrXw9mGzRPlTEx,PSG Funding Summary.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18366,2025-11-19T18:57:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,PSG Funding Summary,docx
1B1s76Dq4OwqORE-Z5Xx-rMxSBHx74YVP,reach stacker sole source justification.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21203,2025-11-19T18:57:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,reach stacker sole source justification,docx
12_Yb57F6fqq8ROmBgdU52_nOsSFL2tuv,Reach Stacker Sales Contract.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,154169,2025-11-19T18:57:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Reach Stacker Sales Contract,docx
1EERc3dfWWOqxNsgjDohcPOjJBbaAL-Ox,Maine Port Authority Eimskip draft contract (JH).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2163710,2025-11-19T18:57:22.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Maine Port Authority Eimskip draft contract (JH),docx
1gDWAkB0fV8JN0NY74lmX_sitZfnyMuHE,International Marine Terminal RFP.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1305945,2025-11-19T18:57:21.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,International Marine Terminal RFP,docx
1EtAJT55MuCAHM6K2CfzInipNJF20RAg1,IMT Req for Proposal T&B Rev 7.22.11.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1293126,2025-11-19T18:57:20.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,IMT Req for Proposal T&B Rev 7.22.11,docx
1Dlc9p1H3tumaz-7rTg1tNGlS-6IjxA-e,CAD Cell Fact Sheet Final Oct 09.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,33514,2025-11-19T18:57:16.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,CAD Cell Fact Sheet Final Oct 09,docx
1B638y7Z-5QJ6R_Eyr50fC-ODOJyNh0xF,MWII In the News 2009-10.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,893643,2025-11-19T18:56:41.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MWII,MWII,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MWII In the News 2009-10,docx
1rZAfxZTk2K56gha_a748qtNUeVuGxHNb,Draft Agenda StatoilHydro 9 27 09.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21120,2025-11-19T18:56:39.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MWII,MWII,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Draft Agenda StatoilHydro 9 27 09,docx
13aLHHsA-HMMYcy5nRPxmfRLWzVmc5-XA,Maine Industry Associations Commit to Renewable Energy Economic Development Agreement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,19680,2025-11-19T18:56:39.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MWII,MWII,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Maine Industry Associations Commit to Renewable Energy Economic Development Agreement,docx
1wVP0JKBFfsW83jQFzNrI8duog8KPcHAq,SCG-MTI Letter of Support 7-12-2012.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18833,2025-11-19T18:56:37.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,SCG-MTI Letter of Support 7-12-2012,docx
14IVdsmgdhm-6RF06a-tqfMO0wQgEXXyB,Two Port Strategy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,346599,2025-11-19T18:56:37.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Two Port Strategy,docx
1ElLMhxab7DeEk5UFn29839ht35PqnMfc,OPEGA Report.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23148,2025-11-19T18:56:36.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,OPEGA Report,docx
1Bb3YAK5ShsqNsTNSmnh4rRZjEoY2YZJQ,Policy Number 100.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23461,2025-11-19T18:56:36.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Policy Number 100,docx
1FE5SrRJe88PyNAyYaF0vzpxWgXeKx2pa,Part 1.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22587,2025-11-19T18:56:36.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Part 1,docx
163I8qSgi-uPOZql3kSEHhN52A1ZT2lTu,MPA MRRP letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,514718,2025-11-19T18:56:34.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA MRRP letter,docx
1sZsQXVWGOEcxrP3RSVVshQP72wW8GY3E,MPA - CEI letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26550,2025-11-19T18:56:32.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA - CEI letter,docx
1Kgll3erL3Ybv352tXdtwss48QOJYGr6U,MENADO director press release.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24419,2025-11-19T18:56:31.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MENADO director press release,docx
1x5RNDaUiwazh4NgFdbHMzjovc_s2TSh1,Eimskip MMM.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,37238,2025-11-19T18:56:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Eimskip MMM,docx
1gdv5961M0cy4z4E_7ZlIbynioAJ6vs6G,Connors letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20629,2025-11-19T18:56:28.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Connors letter,docx
1mjHo96INkccLcj-ZWNnF-Hxt6xJD8CEW,An Alternative that JMS JH edits.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24036,2025-11-19T18:56:27.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,An Alternative that JMS JH edits,docx
1exDcnjXMTSeVsSsyjTthUM2YB5sJtLIu,150518 Trade Day Text.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25331,2025-11-19T18:56:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,150518 Trade Day Text,docx
1t3acg0mXvkVdGYb6UHrAWEenERl7CwiF,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20157,2025-11-19T18:56:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1Y_kKm3P5czhLVzh94DzBj_KDGMni9cH2,Worth Recommendation.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21077,2025-11-19T18:56:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Worth Recommendation,docx
1IpGru4p_sroVa7D0KhCT9LA-od8GkNC4,Report to the Board 5-24-2016.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35053,2025-11-19T18:56:26.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Report to the Board 5-24-2016,docx
1ZlmY4dEU8oTYM8JTtYG_2PVJGOJqjzCI,"Memorandum for the Board - April 22, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,31262,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - April 22, 2012",docx
13B7Vj_zTbu-JUfRuz0adyku_56x9XZU6,MPA letter to the editor.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25056,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA letter to the editor,docx
1X5HvKBi_4SgYOMW5qVRDCJjnpjSNG_4_,"Memorandum for the Board - July 23, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,25442,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - July 23, 2012",docx
1W08NuTMU-ZM7QdxpW0VUXd4DDHXjEIMS,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20161,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1hL6w-MsyZkPy4liWwWWLJx93pbhL_V8g,January 28 2014 Report to the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29871,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,January 28 2014 Report to the Board,docx
1o12fBeLrUH4D-X-BoOaK9vrv_3fsnN9l,Memorandum for the Board - May 24 2013.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23173,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Memorandum for the Board - May 24 2013,docx
1P8SDW8qbPHy3yQeO2cHQuPYh6RC0KHKZ,June 26 Memorandum for the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25126,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,June 26 Memorandum for the Board,docx
1t0GrrBp5KYztDaS7DIKykBd-joBVSTm0,MPA RETREAT_121212final  docx.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26431,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA RETREAT_121212final  docx,docx
1adyrF73qOe44ex9Bgou--jqK4gPcPblv,Draft_Minutes_June_2011 doc.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,144744,2025-11-19T18:56:25.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Draft_Minutes_June_2011 doc,docx
