clean_words,NF,id,document count
marad,0.026923076923076925,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
visit,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
maine,0.07307692307692308,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
friday,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
may,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
agenda,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
three,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
port,0.03461538461538462,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
presentation,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
portland,0.019230769230769232,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
international,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
marine,0.019230769230769232,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
terminal,0.019230769230769232,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
tour,0.023076923076923078,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
principal,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
deepwater,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
searsport,0.023076923076923078,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
eastport,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
focus,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
ongoing,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
tiger,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
fund,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
development,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
gulf,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
research,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
institute,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
follow,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
imt,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
present,0.019230769230769232,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
david,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
matsuda,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
maritime,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
administrator,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
john,0.011538461538461539,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
hussey,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
special,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
assistant,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
captain,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
jeff,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
flumignan,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
director,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
north,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
atlantic,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
gateway,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
office,0.011538461538461539,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
angela,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
stroschein,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
government,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
affair,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
us,0.011538461538461539,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
representative,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
chellie,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
pingree,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
congressional,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
district,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
james,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
pineau,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
city,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
michael,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
brennan,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
mayor,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
department,0.019230769230769232,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
transportation,0.023076923076923078,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
bruce,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
van,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
note,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
deputy,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
commissioner,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
authority,0.023076923076923078,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
board,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
chair,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
ports,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
america,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
stevedore,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
jack,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
humeniuk,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
henshaw,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
executive,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
patrick,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
arnold,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
operation,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
short,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
sea,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
shipping,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
discussion,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
merrill,0.011538461538461539,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
topic,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
feature,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
perspective,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
sprague,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
manager,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
shipper,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
ll,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
bean,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
white,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
rock,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
distillery,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
facility,0.015384615384615385,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
burt,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
russell,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
vice,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
president,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
armand,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
demer,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
forest,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
product,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
material,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
handle,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
jim,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
nelliganlogistic,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
craig,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
starne,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
inc,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
harold,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
jones,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
traffic,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
lunch,0.007692307692307693,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
dimillo,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
famous,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
float,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
restaurant,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
morning,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
participant,0.0038461538461538464,1fIbA7wOIwvtaWkeMdkvauqmyA3kOxgbs,1
