id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1QVuSYAXv514VhSdAfHN_9DesKPI1cU4a,Final Ports Reccomendations 12.9.21.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25151,2025-11-19T18:57:57.000Z,MPA/Documents,Documents,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Final Ports Reccomendations 12.9.21,docx
1lUvysvgh6ndCjtghaAR43qxxMdnmL1Ny,CruiseMEsection506.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,101965,2025-11-19T18:57:55.000Z,"MPA/Cruise Maine Files/CruiseMaineUSA Files/USCBP, USCG, Me Port Safety Forum, ME Pilotage PPTs","USCBP, USCG, Me Port Safety Forum, ME Pilotage PPTs",application,vnd.openxmlformats-officedocument.wordprocessingml.document,CruiseMEsection506,docx
1Szi81fFJPlrUPHEw_t1X4k9OM0J1xpuw,Seatrade Cruise Global Sponsorship Packages.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29382,2025-11-19T18:57:52.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Seatrade Misc,Seatrade Misc,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Seatrade Cruise Global Sponsorship Packages,docx
1BJZOdKpPAVI9qbVneTBAlvRyHJlgAbbO,MAINEBIZ53017.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,331294,2025-11-19T18:57:52.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Press,Press,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MAINEBIZ53017,docx
1sf0jna8Z08QXMm87AELiQM0eJwR9Gbdb,ePort Profile Cruise.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,43038,2025-11-19T18:57:49.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,ePort Profile Cruise,docx
1dRxZQ7r9Ldxa7wYWy52SZUrGUKs3WMKZ,RocklandPort Profile.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,44532,2025-11-19T18:57:49.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,RocklandPort Profile,docx
10m9HSC_lXxgPPegjS3wDceXJEf4wj7H5,Portlandportprofile.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,49315,2025-11-19T18:57:49.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Portlandportprofile,docx
1xmRcQl6cG8wADb5cptVknczRjrBmoPPx,BHPort Profile.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,44714,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,BHPort Profile,docx
18GMmWt6csAc7TmexFR9dLGOhFRKUDdUu,2016 Year in Review.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,711337,2025-11-19T18:57:50.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Miscellaneous,Miscellaneous,application,vnd.openxmlformats-officedocument.wordprocessingml.document,2016 Year in Review,docx
1trWt4yqyI3ZIq6kyzy6W3Vlxmok8Y730,LD 450 Statement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25727,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,LD 450 Statement,docx
1x590HdSxsfU_qigDXfdhRNSyfZgV3V98,LD 450 3-5.2017.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35107,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,LD 450 3-5.2017,docx
1yOc6dkQQN0fv-kGc4cMGju32nEZK8OlL,Testimony In Opposition to LD 450.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23911,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Testimony In Opposition to LD 450,docx
16peryNx_wdZzUlnP0jdFGTLp5R3P_siG,128thlegisCommitteeEnviroNatResources.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,116138,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,128thlegisCommitteeEnviroNatResources,docx
1z0BiPKsXIyYAJ5jIguCa_ErqdTyLZMlY,Reasons against An Act to Prevent Oil Spills in Casco Bay 3.6.17.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27163,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Reasons against An Act to Prevent Oil Spills in Casco Bay 3.6.17,docx
1PPhPK5p9YYzaeAuKiNDHJxtNCuVaVbCZ,Princessportletter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,133393,2025-11-19T18:57:48.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental,Misc Environmental,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Princessportletter,docx
1d5vQvV56BGlDog8BeRzuN98L-8DExpDt,TIGER Term Sheet MAINE 05-14-10 - V 2.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,783153,2025-11-19T18:57:47.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,TIGER Term Sheet MAINE 05-14-10 - V 2,docx
1stNczSpUmyLsCkkqj4_NlAntNBL31aHI,Revitalizing Maine's Ports Performance Measures REV 01.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27488,2025-11-19T18:57:46.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Revitalizing Maine's Ports Performance Measures REV 01,docx
13SAakiStmTlqI00lNRXdwGqetY3kiTGB,October 3 2011 Report to the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26920,2025-11-19T18:57:45.000Z,MPA/Cruise Maine Files/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,October 3 2011 Report to the Board,docx
