id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1omAx_a0XSlbS_YaC60NM9XWq6Y6xeCLq,170720 Soli DG RFP 201705110 Response Final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,235121,2025-11-19T18:52:09.000Z,MPA/Cruise Maine/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,170720 Soli DG RFP 201705110 Response Final,docx
1r5lZFSgMDJILeXVhw47C0U046Hzzusr2,CruiseMEsection506.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,101966,2025-11-19T18:54:03.000Z,"MPA/Cruise Maine/CruiseMaineUSA Files/USCBP, USCG, Me Port Safety Forum, ME Pilotage PPTs","USCBP, USCG, Me Port Safety Forum, ME Pilotage PPTs",application,vnd.openxmlformats-officedocument.wordprocessingml.document,CruiseMEsection506,docx
1RAgEUuvWMz44ofyqU6NYv8XoD9jXV1bl,Seatrade Cruise Global Sponsorship Packages.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29383,2025-11-19T18:54:02.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Seatrade Misc,Seatrade Misc,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Seatrade Cruise Global Sponsorship Packages,docx
1cLkyicPFGwbjHf953LQtOsG_NKKG5tE0,2016 Year in Review.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,711338,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Miscellaneous,Miscellaneous,application,vnd.openxmlformats-officedocument.wordprocessingml.document,2016 Year in Review,docx
1_PV8srWVTA_7ToXVq87WSge24UuELl5l,LD 450 3-5.2017.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35104,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,LD 450 3-5.2017,docx
1debyE0H8_3olPoBegztbaNYdpPzf3WLV,Testimony In Opposition to LD 450.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23918,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Testimony In Opposition to LD 450,docx
1sjKC1YRDog_VIqNZ69WNL3FQinhIXv8M,LD 450 Statement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25733,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,LD 450 Statement,docx
1k1cnOcUUjX3rFl8BXL7zM--hiMRZV9tX,128thlegisCommitteeEnviroNatResources.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,116141,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,128thlegisCommitteeEnviroNatResources,docx
1pRwMzafRdlmdjMncwskGODFAytP8OH7w,Princessportletter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,133394,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc Environmental,Misc Environmental,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Princessportletter,docx
1mEuuifll8_ijtE0cX7egd9s_N7gv6-TS,MAINEBIZ53017.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,331289,2025-11-19T18:54:02.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Press,Press,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MAINEBIZ53017,docx
1reK7pCsQT_rRb6k47CRqGdUEVYI0zh8J,ePort Profile Cruise.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,43036,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,ePort Profile Cruise,docx
1y3jQXWhROBP1IhdjMvmk5fRulZu3sgGN,Portlandportprofile.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,49310,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Portlandportprofile,docx
13vwz_fRWMmm6dSOfIZGOUxFTwwvyM1Nd,RocklandPort Profile.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,44538,2025-11-19T18:54:01.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Misc. Port Info,Misc. Port Info,application,vnd.openxmlformats-officedocument.wordprocessingml.document,RocklandPort Profile,docx
1s7ctY-ih4Vs-XxUOVGf1xClO2qU0K-Uo,Revitalizing Maine's Ports Performance Measures REV 01.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27491,2025-11-19T18:54:00.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Revitalizing Maine's Ports Performance Measures REV 01,docx
1yztQ3acyRYFJE1MyM0m1pGTupNnykKRz,TIGER Term Sheet MAINE 05-14-10 - V 2.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,783150,2025-11-19T18:54:00.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,TIGER Term Sheet MAINE 05-14-10 - V 2,docx
1wulvLpnpfwmRMAlcCDmSyWJDZHWFkKoS,October 3 2011 Report to the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26915,2025-11-19T18:54:00.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,October 3 2011 Report to the Board,docx
1YTeU9zyLqIaiZeKAY1wwKIBfdHfQyMeM,grant extension letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,19016,2025-11-19T18:53:59.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,grant extension letter,docx
1EBfpSnZ7VLVNng0nuNs2nWHuLQXmNoDU,Close_out Documents Checklist Template.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20854,2025-11-19T18:53:58.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Close_out Documents Checklist Template,docx
1ZAP1jpqgmAqef_HaDkcHiDvc0Lueg_sg,Bryant letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18796,2025-11-19T18:53:58.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/TIGER,TIGER,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Bryant letter,docx
1VPJLrzapr1567ozpfyycr5U5JG3h8h2C,Bangor chamber newsletter  searsport bond.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23543,2025-11-19T18:53:58.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport/Searsport FOAA,Searsport FOAA,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Bangor chamber newsletter  searsport bond,docx
1E9N6nhD0eVNmJEYF5tZT_pprwmmyu8QV,millinocket letter of support for searsport dredging.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,34972,2025-11-19T18:53:58.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport/Searsport FOAA,Searsport FOAA,application,vnd.openxmlformats-officedocument.wordprocessingml.document,millinocket letter of support for searsport dredging,docx
1ONkVDP6sCRKThmVzLoyt4apS0sD7XBh2,Searsport RFEI.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7360366,2025-11-19T18:53:56.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Searsport RFEI,docx
1eJqtB2QHGuiBZ-j8NcFr7pot8lf6nLLh,Searsport RFEI v2  080509 Final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3962718,2025-11-19T18:53:56.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Searsport RFEI v2  080509 Final,docx
19dLO6CWyl4u2LIXMmz0bsg29Vv9wLG-b,Searsport RFEI vJH  080509 Final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4033057,2025-11-19T18:53:56.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Searsport RFEI vJH  080509 Final,docx
1dW0Zgx1G-D1qi8gmFVF5tzJrdRwTmB1f,Sears Island v3.1.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,688446,2025-11-19T18:53:55.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Sears Island v3.1,docx
1H1qP5dUqTo-hRIEw7a9pi8ywCAQO04Kw,Questions on Mack Point Searsport dredging.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24959,2025-11-19T18:53:55.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Questions on Mack Point Searsport dredging,docx
1uiDdAeHSBaBhH8v6qWuJivVJ-OjNHiPm,Port Development.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22495,2025-11-19T18:53:54.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Port Development,docx
11aHubAoDGiDGESA3OYFV3aAcGMmPMjZW,Bangor chamber newsletter  searsport bond.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20711,2025-11-19T18:53:52.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Bangor chamber newsletter  searsport bond,docx
1dSm-2wfQ09aZcBmmxpnq7w-yc6Vj-i-O,DEP petition.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20400,2025-11-19T18:53:52.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,DEP petition,docx
1Zt0xgaZLJKfRzh5u5FSosaeTYYE7eqj1,An Alternative that Isn.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22389,2025-11-19T18:53:52.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Searsport,Searsport,application,vnd.openxmlformats-officedocument.wordprocessingml.document,An Alternative that Isn,docx
1UbxQT8z1uKGLcW5Dlqls1BXYbcbvp9rR,Reach Stacker Sales Contract.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,154166,2025-11-19T18:53:51.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Reach Stacker Sales Contract,docx
1uLZPNsbFNdQA0sM59cha9VgP7SXFKIfh,reach stacker sole source justification.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21200,2025-11-19T18:53:51.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,reach stacker sole source justification,docx
1WCQ7-QgL0OBcfiKHliAyKgXmDseiXBQa,Maine Port Authority Eimskip draft contract (JH).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2163706,2025-11-19T18:53:49.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Maine Port Authority Eimskip draft contract (JH),docx
1eYfuLGW90jLQEN0TdNR8BMqfupsxh0az,International Marine Terminal RFP.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1305948,2025-11-19T18:53:48.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/Portland-IMT,Portland-IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,International Marine Terminal RFP,docx
1NQl4FyjmPYX_vBEDGi2uSD90Rtb1qQ-V,EHP Final Screening Memo 10-14-09 Clarification.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,49621,2025-11-19T18:53:52.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/PSGP,PSGP,application,vnd.openxmlformats-officedocument.wordprocessingml.document,EHP Final Screening Memo 10-14-09 Clarification,docx
1pb8r2zYthnN5CtuB_E10F9WHd7qmsHae,Maine Industry Associations Commit to Renewable Energy Economic Development Agreement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,19676,2025-11-19T18:53:13.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/MWII,MWII,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Maine Industry Associations Commit to Renewable Energy Economic Development Agreement,docx
1xVuaYnD2w-n3N96XDVQrfYCb-JX_Y7OQ,Draft Agenda StatoilHydro 9 27 09.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21114,2025-11-19T18:53:13.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/MWII,MWII,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Draft Agenda StatoilHydro 9 27 09,docx
1z9Qr-l171hmOj-NS4ntjIQjbhzPMxC_S,Two Port Strategy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,346604,2025-11-19T18:53:11.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Two Port Strategy,docx
1Mo3WmbU_6w645rInzkPybbZNOWosOqar,SCG-MTI Letter of Support 7-12-2012.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18834,2025-11-19T18:53:11.000Z,MPA/Cruise Maine/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,SCG-MTI Letter of Support 7-12-2012,docx
