clean_words,NF,id,document count
port,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
improvement,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
searsport,0.012315270935960592,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
critical,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
regional,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
economy,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
november,0.0049261083743842365,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
transportation,0.014778325123152709,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
bond,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
include,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
million,0.014778325123152709,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
funding,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
much,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
need,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
greatly,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
benefit,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
bangor,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
region,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
maine,0.017241379310344827,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
heartland,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
locate,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
mile,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
vital,0.0049261083743842365,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
cog,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
hub,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
connect,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
ocean,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
transport,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
inland,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
service,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
rail,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
highway,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
air,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
serve,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
gateway,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
world,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
commerce,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
investment,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
crucial,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
economic,0.012315270935960592,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
development,0.0049261083743842365,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
unlock,0.0024630541871921183,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
new,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
export,0.009852216748768473,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
opportunity,0.007389162561576354,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
forest,0.0049261083743842365,1rrStMN_PH7JYu20XE0yxdrbtFcN4ItEk,1
