id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1KWegDv_MjE8kffWBxAy3fCgblm9MUMGk,SCG-MTI Letter of Support 7-12-2012.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18830,2025-11-19T18:51:29.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,SCG-MTI Letter of Support 7-12-2012,docx
1Jje_CCzAAnxdyJgkM_GRUlfDBExtFz7Q,Two Port Strategy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,346601,2025-11-19T18:51:29.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Two Port Strategy,docx
1SADjgG1AGMlTT4fpvSRn5usgl0tvn3sA,OPEGA Report.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23146,2025-11-19T18:51:28.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,OPEGA Report,docx
14lL76j0nk9nBadEWhEREceeVmPb2axEo,Policy Number 100.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23462,2025-11-19T18:51:28.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Policy Number 100,docx
1XMqVu9F1GQtDu5C_DcSuB2vPdJFclV0V,MPA MRRP letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,514719,2025-11-19T18:51:27.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA MRRP letter,docx
1ML8sjG6pbZm3-QaTxUx-xvB5lQEjlqB4,MENADO director press release.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24416,2025-11-19T18:51:25.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MENADO director press release,docx
1CBJVVEAzbzHRWaJpnK7zCVEqjQLi5rE8,Eimskip MMM.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,37241,2025-11-19T18:51:24.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Eimskip MMM,docx
1h8khE4xDPvPrTtAGIIx2IqoYg4KmFjHo,150518 Trade Day Text.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25329,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,150518 Trade Day Text,docx
1Xr1GlebJE0Y74WFT78ZPD9YXSMlv2O8W,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20154,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1-OjAg3pSlQfEbtxLnZfKbTjjzpi60Grj,Connors letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20624,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA JH,MPA JH,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Connors letter,docx
1AZujODOk5vFwCdM-E40ze6TdLu4sXpTk,MPA letter to the editor.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25055,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA letter to the editor,docx
107hMG7-8vTWwNOluaWK5W99AF5jfNtBV,Report to the Board 5-24-2016.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35048,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Report to the Board 5-24-2016,docx
1lqYU5EVE4-uLo6VVBmZ5f70NXMbvImyF,Memorandum for the Board - May 24 2013.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23179,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Memorandum for the Board - May 24 2013,docx
1lW7tUNjIODul0WtNczGUFkfiqu4HgC0A,Worth Recommendation.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21073,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Worth Recommendation,docx
18bQI5nzDKiWCYpeMVPDYia9JlC-YCTLT,"Memorandum for the Board - April 22, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,31263,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - April 22, 2012",docx
18ofgJDp16vY4MspOGn312jQFTRN0rn1p,"Memorandum for the Board - July 23, 2012.docx",application/vnd.openxmlformats-officedocument.wordprocessingml.document,25439,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,"Memorandum for the Board - July 23, 2012",docx
1_RKsS3GHBL10Tb7Hz7J8PstVa5qQ2424,MPA RETREAT_121212final  docx.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,26434,2025-11-19T18:51:23.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MPA RETREAT_121212final  docx,docx
1bqWaiKHgDgzIXpceVn-6M3PwFV7dnLP9,January 28 2014 Report to the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,29878,2025-11-19T18:51:22.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,January 28 2014 Report to the Board,docx
1PLxicsU1Av3ja6kD-hjpbX4BYvukIz04,June 26 Memorandum for the Board.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25124,2025-11-19T18:51:22.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,June 26 Memorandum for the Board,docx
1BUAIAb-pzPUsiEAQVV-vbi-O0ghdIZNB,200-1 (2).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20158,2025-11-19T18:51:22.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,200-1 (2),docx
1o-ddaMHHt-7m5fhoIHsQfWgHSKdreB5W,160310 Board Meeting Notes.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,62774,2025-11-19T18:51:22.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/MPA Board,MPA Board,application,vnd.openxmlformats-officedocument.wordprocessingml.document,160310 Board Meeting Notes,docx
1ygoZdMe5DR8bSUnww69r5QPrv5ETA-Dt,NEMHP Coop Close out.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21208,2025-11-19T18:51:21.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,NEMHP Coop Close out,docx
1OJq36OhDRLsa8RbJDsbzjKE6bJLxESw_,Pingree says federal grant will help design new vessel to provide cargo service for Portland.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20211,2025-11-19T18:51:21.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Pingree says federal grant will help design new vessel to provide cargo service for Portland,docx
1M1003J_dGMCQ3A6nBfZUknHysM_B9ElL,2012 5-4 MARAD Visit Itinerary.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,71655,2025-11-19T18:51:21.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,2012 5-4 MARAD Visit Itinerary,docx
1FHGOW96U9YPnV7twPPOunBG0wkQN9ZOP,Cooperative Agreement - Maine DOT V2  081012(ScottJay).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,64761,2025-11-19T18:51:21.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Marine Highway,Marine Highway,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Cooperative Agreement - Maine DOT V2  081012(ScottJay),docx
1d5wyMo4S9Upo1TvkyqgfUL9YBJehiwYc,MIPPP Press Release.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21679,2025-11-19T18:51:10.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,MIPPP Press Release,docx
1FQn7W5oo6taJlM_CVVqv1iPjr-oibN4l,Ports America Terminal Damage Timeline.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22323,2025-11-19T18:51:10.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Ports America Terminal Damage Timeline,docx
1g4UKu5JY4MUSpT_FQXnW-4NKLMGIHUDb,Rail Switching Agreement final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,36557,2025-11-19T18:51:10.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Rail Switching Agreement final,docx
1jDx1Phs1tE3oe7vkMFBaltNFtQPKM3LY,Interview.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21945,2025-11-19T18:51:10.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/IMT,IMT,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Interview,docx
1sw-kZ0kH0-tBngX8rgBhS_F0BTGGTKXn,Review Matrix.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,224650,2025-11-19T18:51:08.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Review Matrix,docx
1EOCyKyXz4DRMG6tmvq6LMrKoj_zNI87m,IMT West Proposal Scoring Sheet.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,222238,2025-11-19T18:51:08.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Cold Storage,Cold Storage,application,vnd.openxmlformats-officedocument.wordprocessingml.document,IMT West Proposal Scoring Sheet,docx
1j9G4txYb88_97moGRxZ1rnwYFV2gGLkC,Draft Term Sheet Rev 6 7 12.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,28413,2025-11-19T18:51:06.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Draft Term Sheet Rev 6 7 12,docx
1aazs3pT5lRuDq9jtud9rNFF5bya7YcXg,Ferry Terminal Letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,48203,2025-11-19T18:51:06.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/Bar Harbor,Bar Harbor,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Ferry Terminal Letter,docx
1OYJHkFG4vrPiUjf9YRYFUhTtSs-OXuHz,HAL Letter.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,20897,2025-11-19T18:51:09.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,HAL Letter,docx
16DQyG5vrUg3-Pp2VIPniLkMbtW_bbtAj,Comments Matrix - Open House for Bar Harbor Ferry Terminal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,34274,2025-11-19T18:51:08.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Comments Matrix - Open House for Bar Harbor Ferry Terminal,docx
1JOaMUnMpMxOYmX40ofHG9ERUAlU1Tdsc,CM_Duties.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,22979,2025-11-19T18:51:08.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Files/CruiseMaine,CruiseMaine,application,vnd.openxmlformats-officedocument.wordprocessingml.document,CM_Duties,docx
1s3FGRTtoaANoPyAdR5CB-bjWRRVtA63G,Testimony In Opposition to LD 450.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23914,2025-11-19T18:52:06.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Testimony In Opposition to LD 450,docx
17mIIdF__-fhk1_5uIcRfbno65uo-9jPU,Reasons against An Act to Prevent Oil Spills in Casco Bay 3.6.17.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27160,2025-11-19T18:52:06.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,Reasons against An Act to Prevent Oil Spills in Casco Bay 3.6.17,docx
1a0hLqKOmiiwCk_F3GS_33F9rNaq2fSPg,128thlegisCommitteeEnviroNatResources.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,116142,2025-11-19T18:52:06.000Z,MPA/Cruise Maine/Cruise Maine Files/CruiseMaineUSA Files/Misc Environmental/LD 450,LD 450,application,vnd.openxmlformats-officedocument.wordprocessingml.document,128thlegisCommitteeEnviroNatResources,docx
